typeID,effectID,isDefault
30867,3996,0
30867,3997,0
30867,3998,0
30867,3999,0
30867,4091,0
30867,5914,0
30867,5915,0
30868,3992,0
30868,3995,0
30868,3996,0
30868,3997,0
30868,3998,0
30868,3999,0
30868,4091,0
30868,5914,0
30868,5915,0
30869,3992,0
30869,3995,0
30869,3996,0
30869,3997,0
30869,3998,0
30869,3999,0
30869,4091,0
30869,5914,0
30869,5915,0
30870,4033,0
30870,4034,0
30870,4035,0
30870,4036,0
30870,4037,0
30870,4038,0
30870,4039,0
30870,4040,0
30870,4041,0
30870,4042,0
30870,4043,0
30870,4044,0
30870,4045,0
30870,4046,0
30870,4047,0
30870,4048,0
30870,4049,0
30870,5916,0
30870,5917,0
30870,5918,0
30870,5919,0
30870,5923,0
30870,5924,0
30870,5925,0
30870,5926,0
30870,5927,0
30871,4033,0
30871,4034,0
30871,4035,0
30871,4036,0
30871,4037,0
30871,4038,0
30871,4039,0
30871,4040,0
30871,4041,0
30871,4042,0
30871,4043,0
30871,4044,0
30871,4045,0
30871,4046,0
30871,4047,0
30871,4048,0
30871,4049,0
30871,5916,0
30871,5917,0
30871,5918,0
30871,5919,0
30871,5923,0
30871,5924,0
30871,5925,0
30871,5926,0
30871,5927,0
30872,4033,0
30872,4034,0
30872,4035,0
30872,4036,0
30872,4037,0
30872,4038,0
30872,4039,0
30872,4040,0
30872,4041,0
30872,4042,0
30872,4043,0
30872,4044,0
30872,4045,0
30872,4046,0
30872,4047,0
30872,4048,0
30872,4049,0
30872,5916,0
30872,5917,0
30872,5918,0
30872,5919,0
30872,5923,0
30872,5924,0
30872,5925,0
30872,5926,0
30872,5927,0
30873,4033,0
30873,4034,0
30873,4035,0
30873,4036,0
30873,4037,0
30873,4038,0
30873,4039,0
30873,4040,0
30873,4041,0
30873,4042,0
30873,4043,0
30873,4044,0
30873,4045,0
30873,4046,0
30873,4047,0
30873,4048,0
30873,4049,0
30873,5916,0
30873,5917,0
30873,5918,0
30873,5919,0
30873,5923,0
30873,5924,0
30873,5925,0
30873,5926,0
30873,5927,0
30874,4033,0
30874,4034,0
30874,4035,0
30874,4036,0
30874,4037,0
30874,4038,0
30874,4039,0
30874,4040,0
30874,4041,0
30874,4042,0
30874,4043,0
30874,4044,0
30874,4045,0
30874,4046,0
30874,4047,0
30874,4048,0
30874,4049,0
30874,5916,0
30874,5917,0
30874,5918,0
30874,5919,0
30874,5923,0
30874,5924,0
30874,5925,0
30874,5926,0
30874,5927,0
30875,3995,0
30875,4054,0
30875,4055,0
30875,4056,0
30875,4057,0
30875,4058,0
30875,4059,0
30875,4060,0
30875,4061,0
30875,4062,0
30875,4063,0
30875,4135,0
30875,4136,0
30875,4137,0
30875,4138,0
30875,5440,0
30875,5913,0
30875,7111,0
30875,11946,0
30876,3995,0
30876,4054,0
30876,4055,0
30876,4056,0
30876,4057,0
30876,4058,0
30876,4059,0
30876,4060,0
30876,4061,0
30876,4062,0
30876,4063,0
30876,4135,0
30876,4136,0
30876,4137,0
30876,4138,0
30876,5440,0
30876,5913,0
30876,7111,0
30876,11946,0
30877,3995,0
30877,4054,0
30877,4055,0
30877,4056,0
30877,4057,0
30877,4058,0
30877,4059,0
30877,4060,0
30877,4061,0
30877,4062,0
30877,4063,0
30877,4135,0
30877,4136,0
30877,4137,0
30877,4138,0
30877,5440,0
30877,5913,0
30877,7111,0
30877,11946,0
30878,3995,0
30878,4054,0
30878,4055,0
30878,4056,0
30878,4057,0
30878,4058,0
30878,4059,0
30878,4060,0
30878,4061,0
30878,4062,0
30878,4063,0
30878,4135,0
30878,4136,0
30878,4137,0
30878,4138,0
30878,5440,0
30878,5913,0
30878,7111,0
30878,11946,0
30879,3995,0
30879,4054,0
30879,4055,0
30879,4056,0
30879,4057,0
30879,4058,0
30879,4059,0
30879,4060,0
30879,4061,0
30879,4062,0
30879,4063,0
30879,4135,0
30879,4136,0
30879,4137,0
30879,4138,0
30879,5440,0
30879,5913,0
30879,7111,0
30879,11946,0
30880,4086,0
30880,4088,0
30880,4089,0
30880,4090,0
30880,4091,0
30880,4961,0
30880,5912,0
30881,4086,0
30881,4088,0
30881,4089,0
30881,4090,0
30881,4091,0
30881,4961,0
30881,5912,0
30882,4086,0
30882,4088,0
30882,4089,0
30882,4090,0
30882,4091,0
30882,4961,0
30882,5912,0
30883,4086,0
30883,4088,0
30883,4089,0
30883,4090,0
30883,4091,0
30883,4961,0
30883,5912,0
30884,4086,0
30884,4088,0
30884,4089,0
30884,4090,0
30884,4091,0
30884,4961,0
30884,5912,0
30950,2193,0
30970,10,0
30974,2195,0
30987,271,0
30987,2663,1
30987,2717,0
30993,271,0
30993,2663,1
30993,2717,0
30997,2663,1
30997,2717,0
30997,2792,0
30999,2663,1
30999,2717,0
30999,2792,0
31001,2663,1
31001,2717,0
31001,2792,0
31003,2663,1
31003,2717,0
31003,2792,0
31005,2663,1
31005,2717,0
31005,2792,0
31007,2663,1
31007,2717,0
31007,2792,0
31009,2663,1
31009,2717,0
31009,2792,0
31011,2663,1
31011,2717,0
31011,2792,0
31013,2663,1
31013,2717,0
31013,2792,0
31015,2663,1
31015,2717,0
31015,2792,0
31017,2663,1
31017,2717,0
31017,2792,0
31019,2663,1
31019,2717,0
31019,2792,0
31021,2663,1
31021,2717,0
31021,2792,0
31023,2663,1
31023,2717,0
31023,2792,0
31025,2663,1
31025,2717,0
31025,2792,0
31027,2663,1
31027,2717,0
31027,2792,0
31029,2663,1
31029,2717,0
31029,2792,0
31031,2663,1
31031,2717,0
31031,2792,0
31033,2663,1
31033,2717,0
31033,2792,0
31035,2663,1
31035,2717,0
31035,2792,0
31037,2663,1
31037,2717,0
31037,2792,0
31039,2663,1
31039,2717,0
31039,2792,0
31041,2663,1
31041,2717,0
31041,2792,0
31043,2663,1
31043,2717,0
31043,2792,0
31045,1281,0
31045,2663,1
31045,2868,0
31045,5267,0
31047,1281,0
31047,2663,1
31047,2868,0
31047,5267,0
31049,1281,0
31049,2663,1
31049,2868,0
31049,5268,0
31051,1281,0
31051,2663,1
31051,2868,0
31051,5267,0
31053,1281,0
31053,2663,1
31053,2868,0
31053,5267,0
31055,271,0
31055,2663,1
31055,2717,0
31057,271,0
31057,2663,1
31057,2717,0
31059,271,0
31059,2663,1
31059,2717,0
31061,271,0
31061,2663,1
31061,2717,0
31063,272,0
31063,1635,0
31063,2663,1
31063,5267,0
31065,272,0
31065,1635,0
31065,2663,1
31065,5267,0
31067,272,0
31067,1635,0
31067,2663,1
31067,5268,0
31069,272,0
31069,1635,0
31069,2663,1
31069,5267,0
31071,272,0
31071,1635,0
31071,2663,1
31071,5267,0
31073,1030,0
31073,2663,1
31073,2717,0
31075,2354,0
31075,2663,1
31075,2717,0
31077,1030,0
31077,2663,1
31077,2717,0
31079,1030,0
31079,2663,1
31079,2717,0
31081,2354,0
31081,2663,1
31081,2717,0
31083,2663,1
31083,2717,0
31083,2794,0
31085,2663,1
31085,2717,0
31085,2794,0
31087,2663,1
31087,2717,0
31087,2794,0
31089,2663,1
31089,2717,0
31089,2794,0
31091,2663,1
31091,2717,0
31091,2794,0
31093,2663,1
31093,2717,0
31093,2794,0
31105,394,0
31105,2663,1
31105,2712,0
31107,394,0
31107,2663,1
31107,2712,0
31109,394,0
31109,2663,1
31109,2712,0
31111,394,0
31111,2663,1
31111,2712,0
31113,394,0
31113,2663,1
31113,2712,0
31115,394,0
31115,2663,1
31115,2712,0
31117,836,0
31117,2663,1
31117,2712,0
31119,836,0
31119,2663,1
31119,2712,0
31121,836,0
31121,2663,1
31121,2712,0
31123,836,0
31123,2663,1
31123,2712,0
31125,836,0
31125,2663,1
31125,2712,0
31127,836,0
31127,2663,1
31127,2712,0
31129,227,0
31129,2663,1
31129,2712,0
31131,227,0
31131,2663,1
31131,2712,0
31133,227,0
31133,2663,1
31133,2712,0
31135,227,0
31135,2663,1
31135,2712,0
31137,227,0
31137,2663,1
31137,2712,0
31139,227,0
31139,2663,1
31139,2712,0
31141,2663,1
31141,2712,0
31141,2850,0
31143,2663,1
31143,2712,0
31143,2850,0
31145,2663,1
31145,2712,0
31145,2850,0
31147,2663,1
31147,2712,0
31147,2850,0
31149,2663,1
31149,2712,0
31149,2850,0
31151,2663,1
31151,2712,0
31151,2850,0
31153,395,0
31153,2663,1
31153,2712,0
31155,395,0
31155,2663,1
31155,2712,0
31157,395,0
31157,2663,1
31157,2712,0
31159,856,0
31159,2663,1
31159,2716,0
31161,856,0
31161,2663,1
31161,2716,0
31163,856,0
31163,2663,1
31163,2716,0
31165,856,0
31165,2663,1
31165,2716,0
31167,856,0
31167,2663,1
31167,2716,0
31169,856,0
31169,2663,1
31169,2716,0
31171,395,0
31171,2663,1
31171,2712,0
31173,395,0
31173,2663,1
31173,2712,0
31175,395,0
31175,2663,1
31175,2712,0
31177,2663,1
31177,2712,0
31177,3726,0
31177,3727,0
31179,2663,1
31179,2712,0
31179,3726,0
31179,3727,0
31181,2663,1
31181,2712,0
31181,3726,0
31181,3727,0
31183,2663,1
31183,2712,0
31183,3726,0
31183,3727,0
31185,2663,1
31185,2712,0
31185,3726,0
31185,3727,0
31187,2663,1
31187,2712,0
31187,3726,0
31187,3727,0
31189,494,0
31189,2663,1
31189,2716,0
31191,494,0
31191,2663,1
31191,2716,0
31193,494,0
31193,2663,1
31193,2716,0
31195,494,0
31195,2663,1
31195,2716,0
31197,494,0
31197,2663,1
31197,2716,0
31199,494,0
31199,2663,1
31199,2716,0
31201,2663,1
31201,2848,0
31201,5437,0
31203,2663,1
31203,2848,0
31203,5437,0
31205,2663,1
31205,2848,0
31205,5437,0
31207,2663,1
31207,2848,0
31207,5437,0
31209,2663,1
31209,2848,0
31209,5437,0
31211,2663,1
31211,2848,0
31211,5437,0
31213,2663,1
31213,4162,0
31215,2663,1
31215,4162,0
31217,2663,1
31217,4162,0
31220,2663,1
31220,4162,0
31222,2663,1
31222,4162,0
31224,2663,1
31224,4162,0
31226,212,0
31226,2663,1
31228,212,0
31228,2663,1
31230,212,0
31230,2663,1
31232,212,0
31232,2663,1
31234,212,0
31234,2663,1
31236,212,0
31236,2663,1
31238,2663,1
31238,2849,0
31238,5433,0
31240,2663,1
31240,2849,0
31240,5433,0
31242,2663,1
31242,2849,0
31242,5433,0
31244,2663,1
31244,2849,0
31244,5433,0
31246,2663,1
31246,2849,0
31246,5433,0
31248,2663,1
31248,2849,0
31248,5433,0
31250,1372,0
31250,2492,0
31250,2663,1
31252,1372,0
31252,2492,0
31252,2663,1
31254,1372,0
31254,2492,0
31254,2663,1
31256,1372,0
31256,2492,0
31256,2663,1
31258,1372,0
31258,2492,0
31258,2663,1
31260,1372,0
31260,2492,0
31260,2663,1
31262,2663,1
31262,2718,0
31262,3586,0
31262,3591,0
31264,2663,1
31264,2718,0
31264,3586,0
31264,3591,0
31266,2663,1
31266,2718,0
31266,3586,0
31266,3591,0
31268,2663,1
31268,2718,0
31268,3586,0
31268,3591,0
31270,2663,1
31270,2718,0
31270,3586,0
31270,3591,0
31272,2663,1
31272,2718,0
31272,3586,0
31272,3591,0
31274,2663,1
31274,2718,0
31274,5081,0
31276,2663,1
31276,2718,0
31276,5081,0
31278,2663,1
31278,2718,0
31278,5081,0
31280,2663,1
31280,2718,0
31280,5081,0
31282,2663,1
31282,2718,0
31282,5081,0
31284,2663,1
31284,2718,0
31284,5081,0
31286,1318,0
31286,2663,1
31286,2718,0
31288,1318,0
31288,2663,1
31288,2718,0
31290,1318,0
31290,2663,1
31290,2718,0
31292,1318,0
31292,2663,1
31292,2718,0
31294,1318,0
31294,2663,1
31294,2718,0
31296,1318,0
31296,2663,1
31296,2718,0
31298,1445,0
31298,1446,0
31298,1448,0
31298,1452,0
31298,2491,0
31298,2663,1
31298,2718,0
31300,1445,0
31300,1446,0
31300,1448,0
31300,1452,0
31300,2491,0
31300,2663,1
31300,2718,0
31302,1445,0
31302,1446,0
31302,1448,0
31302,1452,0
31302,2491,0
31302,2663,1
31302,2718,0
31304,1445,0
31304,1446,0
31304,1448,0
31304,1452,0
31304,2491,0
31304,2663,1
31304,2718,0
31306,1445,0
31306,1446,0
31306,1448,0
31306,1452,0
31306,2491,0
31306,2663,1
31306,2718,0
31308,1445,0
31308,1446,0
31308,1448,0
31308,1452,0
31308,2491,0
31308,2663,1
31308,2718,0
31310,744,0
31310,2663,1
31310,2718,0
31312,744,0
31312,2663,1
31312,2718,0
31314,744,0
31314,2663,1
31314,2718,0
31316,744,0
31316,2663,1
31316,2718,0
31318,744,0
31318,2663,1
31318,2718,0
31320,744,0
31320,2663,1
31320,2718,0
31322,699,0
31322,2663,1
31322,2718,0
31324,699,0
31324,2663,1
31324,2718,0
31326,699,0
31326,2663,1
31326,2718,0
31328,699,0
31328,2663,1
31328,2718,0
31330,699,0
31330,2663,1
31330,2718,0
31332,699,0
31332,2663,1
31332,2718,0
31334,2663,1
31334,2718,0
31334,2853,0
31336,2663,1
31336,2718,0
31336,2853,0
31338,2663,1
31338,2718,0
31338,2853,0
31340,2663,1
31340,2718,0
31340,2853,0
31342,2663,1
31342,2718,0
31342,2853,0
31344,2663,1
31344,2718,0
31344,2853,0
31346,2663,1
31346,2718,0
31346,3561,0
31346,5793,0
31346,6386,0
31348,2663,1
31348,2718,0
31348,3561,0
31348,5793,0
31348,6386,0
31350,2663,1
31350,2718,0
31350,3561,0
31350,5793,0
31350,6386,0
31352,2663,1
31352,2718,0
31352,3561,0
31352,5793,0
31352,6386,0
31354,2663,1
31354,2718,0
31354,3561,0
31354,5793,0
31354,6386,0
31356,2663,1
31356,2718,0
31356,3561,0
31356,5793,0
31356,6386,0
31358,490,0
31358,2663,1
31360,490,0
31360,2663,1
31362,490,0
31362,2663,1
31364,490,0
31364,2663,1
31366,490,0
31366,2663,1
31368,490,0
31368,2663,1
31370,485,0
31370,2663,1
31372,485,0
31372,2663,1
31374,485,0
31374,2663,1
31376,485,0
31376,2663,1
31378,485,0
31378,2663,1
31380,485,0
31380,2663,1
31382,2663,1
31382,5607,0
31384,2663,1
31384,5607,0
31386,2663,1
31386,5607,0
31388,2663,1
31388,5607,0
31390,2663,1
31390,5607,0
31392,2663,1
31392,5607,0
31394,396,0
31394,2663,1
31396,396,0
31396,2663,1
31398,396,0
31398,2663,1
31400,396,0
31400,2663,1
31402,396,0
31402,2663,1
31404,396,0
31404,2663,1
31406,2432,0
31406,2663,1
31408,2432,0
31408,2663,1
31410,2432,0
31410,2663,1
31412,2432,0
31412,2663,1
31414,2432,0
31414,2663,1
31416,2432,0
31416,2663,1
31418,2663,1
31418,2690,0
31418,2706,0
31420,2663,1
31420,2690,0
31420,2706,0
31422,2663,1
31422,2690,0
31422,2706,0
31424,2663,1
31424,2690,0
31424,2706,0
31426,2663,1
31426,2690,0
31426,2706,0
31428,2663,1
31428,2690,0
31428,2706,0
31430,2663,1
31430,2693,0
31430,2706,0
31432,2663,1
31432,2693,0
31432,2706,0
31434,2663,1
31434,2693,0
31434,2706,0
31436,2663,1
31436,2693,0
31436,2706,0
31438,2663,1
31438,2693,0
31438,2706,0
31440,2663,1
31440,2693,0
31440,2706,0
31442,2663,1
31442,2706,0
31442,2801,0
31444,2663,1
31444,2706,0
31444,2801,0
31446,2663,1
31446,2706,0
31446,2801,0
31448,2663,1
31448,2706,0
31448,2801,0
31450,2663,1
31450,2706,0
31450,2801,0
31452,2663,1
31452,2706,0
31452,2801,0
31454,2663,1
31454,2706,0
31454,2803,0
31456,2663,1
31456,2706,0
31456,2803,0
31458,2663,1
31458,2706,0
31458,2803,0
31460,2663,1
31460,2706,0
31460,2803,0
31462,2663,1
31462,2706,0
31462,2803,0
31464,2663,1
31464,2706,0
31464,2803,0
31466,2663,1
31466,2688,0
31466,2706,0
31468,2663,1
31468,2688,0
31468,2706,0
31470,2663,1
31470,2688,0
31470,2706,0
31472,2663,1
31472,2688,0
31472,2706,0
31474,2663,1
31474,2688,0
31474,2706,0
31476,2663,1
31476,2688,0
31476,2706,0
31478,2663,1
31478,2696,0
31478,2706,0
31480,2663,1
31480,2696,0
31480,2706,0
31482,2663,1
31482,2696,0
31482,2706,0
31484,2663,1
31484,2696,0
31484,2706,0
31486,2663,1
31486,2696,0
31486,2706,0
31488,2663,1
31488,2696,0
31488,2706,0
31490,2663,1
31490,2706,0
31490,5189,0
31492,2663,1
31492,2706,0
31492,5189,0
31494,2663,1
31494,2706,0
31494,5189,0
31496,2663,1
31496,2706,0
31496,5189,0
31498,2663,1
31498,2706,0
31498,5189,0
31500,2663,1
31500,2706,0
31500,5189,0
31502,2663,1
31502,2691,0
31502,2707,0
31504,2663,1
31504,2691,0
31504,2707,0
31506,2663,1
31506,2691,0
31506,2707,0
31508,2663,1
31508,2691,0
31508,2707,0
31510,2663,1
31510,2691,0
31510,2707,0
31512,2663,1
31512,2691,0
31512,2707,0
31514,2663,1
31514,2694,0
31514,2707,0
31516,2663,1
31516,2694,0
31516,2707,0
31518,2663,1
31518,2694,0
31518,2707,0
31520,2663,1
31520,2694,0
31520,2707,0
31522,2663,1
31522,2694,0
31522,2707,0
31524,2663,1
31524,2694,0
31524,2707,0
31526,2663,1
31526,2707,0
31526,2804,0
31528,2663,1
31528,2707,0
31528,2804,0
31530,2663,1
31530,2707,0
31530,2804,0
31532,2663,1
31532,2707,0
31532,2804,0
31534,2663,1
31534,2707,0
31534,2804,0
31536,2663,1
31536,2707,0
31536,2804,0
31538,2663,1
31538,2707,0
31538,2802,0
31540,2663,1
31540,2707,0
31540,2802,0
31542,2663,1
31542,2707,0
31542,2802,0
31544,2663,1
31544,2707,0
31544,2802,0
31546,2663,1
31546,2707,0
31546,2802,0
31548,2663,1
31548,2707,0
31548,2802,0
31550,2663,1
31550,2689,0
31550,2707,0
31552,2663,1
31552,2689,0
31552,2707,0
31554,2663,1
31554,2689,0
31554,2707,0
31556,2663,1
31556,2689,0
31556,2707,0
31558,2663,1
31558,2689,0
31558,2707,0
31560,2663,1
31560,2689,0
31560,2707,0
31562,2663,1
31562,2697,0
31562,2707,0
31564,2663,1
31564,2697,0
31564,2707,0
31566,2663,1
31566,2697,0
31566,2707,0
31568,2663,1
31568,2697,0
31568,2707,0
31570,2663,1
31570,2697,0
31570,2707,0
31572,2663,1
31572,2697,0
31572,2707,0
31574,2663,1
31574,2707,0
31574,5188,0
31576,2663,1
31576,2707,0
31576,5188,0
31578,2663,1
31578,2707,0
31578,5188,0
31580,2663,1
31580,2707,0
31580,5188,0
31582,2663,1
31582,2707,0
31582,5188,0
31584,2663,1
31584,2707,0
31584,5188,0
31586,2663,1
31586,2714,0
31586,2799,0
31588,2663,1
31588,2714,0
31588,2799,0
31590,2663,1
31590,2714,0
31590,2799,0
31592,2663,1
31592,2714,0
31592,2799,0
31594,2663,1
31594,2714,0
31594,2799,0
31596,2663,1
31596,2714,0
31596,2799,0
31598,1764,0
31598,2663,1
31598,2714,0
31600,1764,0
31600,2663,1
31600,2714,0
31602,1764,0
31602,2663,1
31602,2714,0
31604,1764,0
31604,2663,1
31604,2714,0
31606,1764,0
31606,2663,1
31606,2714,0
31608,784,0
31608,2663,1
31608,2714,0
31610,784,0
31610,2663,1
31610,2714,0
31612,784,0
31612,2663,1
31612,2714,0
31614,784,0
31614,2663,1
31614,2714,0
31616,784,0
31616,2663,1
31616,2714,0
31618,784,0
31618,2663,1
31618,2714,0
31620,2663,1
31620,2714,0
31620,2851,0
31622,2663,1
31622,2714,0
31622,2851,0
31624,2663,1
31624,2714,0
31624,2851,0
31626,2663,1
31626,2714,0
31626,2851,0
31628,2663,1
31628,2714,0
31628,2851,0
31630,2663,1
31630,2714,0
31630,2851,0
31632,1590,0
31632,2663,1
31632,2714,0
31634,1590,0
31634,2663,1
31634,2714,0
31636,1590,0
31636,2663,1
31636,2714,0
31638,1590,0
31638,2663,1
31638,2714,0
31640,1590,0
31640,2663,1
31640,2714,0
31642,1590,0
31642,2663,1
31642,2714,0
31644,1472,0
31644,2663,1
31644,2714,0
31646,1472,0
31646,2663,1
31646,2714,0
31648,1472,0
31648,2663,1
31648,2714,0
31650,1472,0
31650,2663,1
31650,2714,0
31652,1472,0
31652,2663,1
31652,2714,0
31654,1472,0
31654,2663,1
31654,2714,0
31656,2663,1
31656,2695,0
31656,2708,0
31658,2663,1
31658,2695,0
31658,2708,0
31660,2663,1
31660,2695,0
31660,2708,0
31662,2663,1
31662,2695,0
31662,2708,0
31664,2663,1
31664,2695,0
31664,2708,0
31666,2663,1
31666,2695,0
31666,2708,0
31668,2663,1
31668,2708,0
31668,2797,0
31670,2663,1
31670,2708,0
31670,2797,0
31672,2663,1
31672,2708,0
31672,2797,0
31674,2663,1
31674,2708,0
31674,2797,0
31676,2663,1
31676,2708,0
31676,2797,0
31678,2663,1
31678,2708,0
31678,2797,0
31680,2663,1
31680,2708,0
31680,2798,0
31682,2663,1
31682,2708,0
31682,2798,0
31684,2663,1
31684,2708,0
31684,2798,0
31686,2663,1
31686,2708,0
31686,2798,0
31688,2663,1
31688,2708,0
31688,2798,0
31690,2663,1
31690,2708,0
31690,2798,0
31692,2663,1
31692,2698,0
31692,2708,0
31694,2663,1
31694,2698,0
31694,2708,0
31696,2663,1
31696,2698,0
31696,2708,0
31698,2663,1
31698,2698,0
31698,2708,0
31700,2663,1
31700,2698,0
31700,2708,0
31702,2663,1
31702,2698,0
31702,2708,0
31704,2663,1
31704,2708,0
31704,5190,0
31706,2663,1
31706,2708,0
31706,5190,0
31708,2663,1
31708,2708,0
31708,5190,0
31710,2663,1
31710,2708,0
31710,5190,0
31712,2663,1
31712,2708,0
31712,5190,0
31714,2663,1
31714,2708,0
31714,5190,0
31716,2663,1
31716,2716,0
31716,2795,0
31718,2663,1
31718,2716,0
31718,2795,0
31720,2663,1
31720,2716,0
31720,2795,0
31722,2663,1
31722,2716,0
31722,2795,0
31724,2663,1
31724,2716,0
31724,2795,0
31726,2663,1
31726,2716,0
31726,2795,0
31728,2663,1
31728,2716,0
31728,2795,0
31730,2663,1
31730,2716,0
31730,2795,0
31732,2663,1
31732,2716,0
31732,2795,0
31734,2663,1
31734,2716,0
31734,2795,0
31736,2663,1
31736,2716,0
31736,2795,0
31738,2663,1
31738,2716,0
31738,2795,0
31740,2663,1
31740,2716,0
31740,2795,0
31742,2663,1
31742,2716,0
31742,2795,0
31744,2663,1
31744,2716,0
31744,2795,0
31746,2663,1
31746,2716,0
31746,2795,0
31748,2663,1
31748,2716,0
31748,2795,0
31750,2663,1
31750,2716,0
31750,2795,0
31752,2663,1
31752,2716,0
31752,2795,0
31754,2663,1
31754,2716,0
31754,2795,0
31756,2663,1
31756,2716,0
31756,2795,0
31758,2663,1
31758,2716,0
31758,2795,0
31760,2663,1
31760,2716,0
31760,2795,0
31762,2663,1
31762,2716,0
31762,2795,0
31764,1500,0
31764,1634,0
31764,2663,1
31764,2716,0
31766,1500,0
31766,1634,0
31766,2663,1
31766,2716,0
31768,1500,0
31768,1634,0
31768,2663,1
31768,2716,0
31770,1500,0
31770,1634,0
31770,2663,1
31770,2716,0
31772,1500,0
31772,1634,0
31772,2663,1
31772,2716,0
31774,1500,0
31774,1634,0
31774,2663,1
31774,2716,0
31776,273,0
31776,2663,1
31776,2716,0
31778,273,0
31778,2663,1
31778,2716,0
31780,273,0
31780,2663,1
31780,2716,0
31782,273,0
31782,2663,1
31782,2716,0
31784,273,0
31784,2663,1
31784,2716,0
31786,273,0
31786,2663,1
31786,2716,0
31788,446,0
31788,2663,1
31788,2716,0
31790,446,0
31790,2663,1
31790,2716,0
31792,446,0
31792,2663,1
31792,2716,0
31794,446,0
31794,2663,1
31794,2716,0
31796,446,0
31796,2663,1
31796,2716,0
31798,446,0
31798,2663,1
31798,2716,0
31800,486,0
31800,2663,1
31800,2716,0
31802,486,0
31802,2663,1
31802,2716,0
31804,486,0
31804,2663,1
31804,2716,0
31810,486,0
31810,2663,1
31810,2716,0
31812,486,0
31812,2663,1
31812,2716,0
31814,486,0
31814,2663,1
31814,2716,0
31816,2663,1
31816,2716,0
31816,4967,0
31818,2663,1
31818,2716,0
31818,4967,0
31820,2663,1
31820,2716,0
31820,4967,0
31822,2663,1
31822,2716,0
31822,4967,0
31824,2663,1
31824,2716,0
31824,4967,0
31826,2663,1
31826,2716,0
31826,4967,0
31864,10,1
31866,10,1
31868,10,1
31870,10,1
31872,10,1
31874,10,1
31876,10,1
31878,10,1
31880,10,1
31882,10,1
31884,10,1
31886,10,1
31888,10,1
31890,10,1
31892,10,1
31894,10,1
31896,11,0
31896,16,0
31896,1959,0
31896,2837,0
31898,11,0
31898,16,0
31898,1959,0
31898,2837,0
31900,11,0
31900,16,0
31900,1959,0
31900,2837,0
31902,11,0
31902,16,0
31902,1959,0
31902,2837,0
31904,11,0
31904,16,0
31904,1959,0
31904,2837,0
31906,11,0
31906,16,0
31906,1959,0
31906,2837,0
31908,11,0
31908,16,0
31908,1959,0
31908,2837,0
31910,11,0
31910,16,0
31910,1959,0
31910,2837,0
31916,11,0
31916,16,0
31916,1959,0
31916,2837,0
31918,11,0
31918,16,0
31918,1959,0
31918,2837,0
31922,13,0
31922,16,0
31922,21,0
31922,2029,0
31924,13,0
31924,16,0
31924,21,0
31924,2029,0
31926,13,0
31926,16,0
31926,21,0
31926,2029,0
31928,13,0
31928,16,0
31928,21,0
31928,2029,0
31930,13,0
31930,16,0
31930,21,0
31930,2029,0
31932,13,0
31932,16,0
31932,21,0
31932,2029,0
31936,11,0
31936,16,0
31936,627,0
31942,13,0
31942,16,0
31942,6557,1
31942,6558,0
31944,13,0
31944,16,0
31944,5758,0
31944,6425,1
31946,12,0
31946,16,0
31946,3002,0
31946,6184,1
31948,12,0
31948,16,0
31948,3002,0
31948,6184,1
31950,12,0
31950,16,0
31950,3002,0
31950,6184,1
31952,11,0
31952,16,0
31952,50,0
31952,51,0
31952,56,0
31952,57,0
31952,58,0
31954,302,0
31954,304,0
31954,306,0
31954,308,0
31954,310,0
31954,2298,0
31954,4457,0
31955,302,0
31955,304,0
31955,306,0
31955,308,0
31955,310,0
31955,2298,0
31955,4457,0
31956,302,0
31956,304,0
31956,306,0
31956,308,0
31956,310,0
31956,2298,0
31956,4457,0
31957,302,0
31957,304,0
31957,306,0
31957,308,0
31957,310,0
31957,2298,0
31957,4457,0
31958,302,0
31958,304,0
31958,306,0
31958,308,0
31958,310,0
31958,2298,0
31958,4457,0
31959,302,0
31959,304,0
31959,306,0
31959,308,0
31959,310,0
31959,4457,0
31962,302,0
31962,304,0
31962,306,0
31962,308,0
31962,310,0
31962,2298,0
31962,4459,0
31963,302,0
31963,304,0
31963,306,0
31963,308,0
31963,310,0
31963,2298,0
31963,4459,0
31964,302,0
31964,304,0
31964,306,0
31964,308,0
31964,310,0
31964,2298,0
31964,4459,0
31965,302,0
31965,304,0
31965,306,0
31965,308,0
31965,310,0
31965,2298,0
31965,4459,0
31966,302,0
31966,304,0
31966,306,0
31966,308,0
31966,310,0
31966,2298,0
31966,4459,0
31967,302,0
31967,304,0
31967,306,0
31967,308,0
31967,310,0
31967,4459,0
31968,302,0
31968,304,0
31968,306,0
31968,308,0
31968,310,0
31968,2298,0
31968,4456,0
31969,302,0
31969,304,0
31969,306,0
31969,308,0
31969,310,0
31969,2298,0
31969,4456,0
31970,302,0
31970,304,0
31970,306,0
31970,308,0
31970,310,0
31970,2298,0
31970,4456,0
31971,302,0
31971,304,0
31971,306,0
31971,308,0
31971,310,0
31971,2298,0
31971,4456,0
31972,302,0
31972,304,0
31972,306,0
31972,308,0
31972,310,0
31972,2298,0
31972,4456,0
31973,302,0
31973,304,0
31973,306,0
31973,308,0
31973,310,0
31973,4456,0
31974,302,0
31974,304,0
31974,306,0
31974,308,0
31974,310,0
31974,2298,0
31974,4458,0
31975,302,0
31975,304,0
31975,306,0
