typeID,parentTypeID,metaGroupID
20243,None,1
20244,2583,1
20245,None,1
20246,2583,1
20247,None,1
20248,2583,1
20249,None,1
20250,2587,1
20251,None,1
20252,2587,1
20253,None,1
20254,2587,1
20255,None,1
20260,4013,1
20261,None,1
20262,4013,1
20263,None,1
20264,4013,1
20265,None,1
20280,None,1
20306,None,1
20307,None,1
20308,None,1
20343,11291,2
20344,None,2
20345,11293,2
20346,None,2
20347,11295,2
20348,None,2
20349,11297,2
20350,None,2
20351,11299,2
20352,None,2
20353,11279,2
20354,None,2
20405,None,1
20406,None,1
20408,None,1
20409,None,1
20444,None,1
20446,None,1
20448,None,1
20450,None,1
20452,None,1
20454,None,1
20498,None,4
20499,None,4
20500,None,4
20501,None,4
20502,None,4
20503,None,4
20504,None,4
20505,None,4
20506,None,4
20507,None,4
20508,None,4
20509,None,4
20514,None,1
20539,None,1
20555,3566,3
20556,None,3
20557,577,3
20558,None,3
20559,3576,3
20560,None,3
20561,11370,3
20562,None,3
20563,11370,3
20564,None,3
20565,11370,3
20566,None,3
20567,3887,3
20568,None,3
20569,3887,3
20570,None,3
20573,1948,3
20574,None,3
20575,1958,3
20576,None,3
20577,1955,3
20578,None,3
20579,1956,3
20580,None,3
20581,580,3
20582,None,3
20587,565,3
20588,None,3
20589,570,3
20590,None,3
20591,574,3
20592,None,3
20593,10629,3
20594,None,3
20595,499,3
20596,None,3
20597,1875,3
20598,None,3
20599,501,3
20600,None,3
20601,13320,3
20602,None,3
20603,503,3
20604,None,3
20605,2529,3
20606,None,3
20607,2537,3
20608,None,3
20609,2545,3
20610,None,3
20611,1808,3
20612,None,3
20613,11561,3
20614,None,3
20617,399,3
20618,None,3
20619,10836,3
20620,None,3
20621,10838,3
20622,None,3
20623,10840,3
20624,None,3
20625,377,3
20626,None,3
20627,377,3
20628,None,3
20629,3829,3
20630,None,3
20631,3839,3
20632,None,3
20633,2291,3
20634,None,3
20635,2295,3
20636,None,3
20637,578,3
20638,None,3
20639,2293,3
20640,None,3
20641,2289,3
20642,None,3
20701,None,1
20703,None,1
20721,194,4
20723,195,4
20725,196,4
20727,197,4
20729,198,4
20731,199,4
20733,200,4
20735,201,4
20737,17664,4
20739,17666,4
20741,17668,4
20743,17670,4
20745,17672,4
20747,17674,4
20749,17676,4
20751,17678,4
20753,178,4
20755,179,4
20757,180,4
20759,181,4
20761,182,4
20763,183,4
20765,184,4
20767,185,4
20769,186,4
20771,187,4
20773,188,4
20775,189,4
20777,190,4
20779,191,4
20781,192,4
20783,193,4
20785,194,4
20787,195,4
20789,196,4
20791,197,4
20793,198,4
20795,199,4
20797,200,4
20799,201,4
20801,17664,4
20803,17666,4
20805,17668,4
20807,17670,4
20809,17672,4
20811,17674,4
20813,17676,4
20815,17678,4
20817,243,4
20819,244,4
20821,245,4
20823,246,4
20825,251,4
20827,252,4
20829,253,4
20831,254,4
20833,259,4
20835,260,4
20837,261,4
20839,262,4
20841,17692,4
20843,17694,4
20845,17680,4
20847,17686,4
20849,239,4
20851,240,4
20853,241,4
20855,242,4
20857,243,4
20859,244,4
20861,245,4
20863,246,4
20865,247,4
20867,248,4
20869,249,4
20871,250,4
20873,251,4
20875,252,4
20877,253,4
20879,254,4
20881,255,4
20883,256,4
20885,257,4
20887,258,4
20889,259,4
20891,260,4
20893,261,4
20895,262,4
20897,17688,4
20899,17684,4
20901,17682,4
20903,17690,4
20905,17692,4
20907,17694,4
20909,17680,4
20911,17686,4
20913,231,4
20915,232,4
20917,233,4
20919,234,4
20921,235,4
20923,236,4
20925,237,4
20927,238,4
20929,17648,4
20931,17650,4
20933,17652,4
20935,17654,4
20937,17656,4
20939,17658,4
20941,17660,4
20943,17662,4
20945,215,4
20947,216,4
20949,217,4
20951,218,4
20953,219,4
20955,220,4
20957,221,4
20959,222,4
20961,223,4
20963,224,4
20965,225,4
20967,226,4
20969,227,4
20971,228,4
20973,229,4
20975,230,4
20977,231,4
20979,232,4
20981,233,4
20983,234,4
20985,235,4
20987,236,4
20989,237,4
20991,238,4
20993,17648,4
20995,17650,4
20997,17652,4
20999,17654,4
21001,17656,4
21003,17658,4
21005,17660,4
21007,17662,4
21097,672,3
21098,None,3
21194,239,4
21196,240,4
21198,241,4
21200,242,4
21202,243,4
21204,244,4
21206,245,4
21208,246,4
21210,248,4
21212,249,4
21214,250,4
21216,251,4
21218,252,4
21220,253,4
21222,254,4
21224,255,4
21226,256,4
21228,257,4
21230,258,4
21232,259,4
21234,260,4
21236,261,4
21238,262,4
21240,17688,4
21242,17684,4
21244,17682,4
21246,17690,4
21248,17692,4
21250,17694,4
21252,17680,4
21254,17686,4
21256,239,4
21258,240,4
21260,241,4
21262,242,4
21264,243,4
21266,244,4
21268,245,4
21270,246,4
21272,247,4
21274,248,4
21276,249,4
21278,250,4
21280,251,4
21282,252,4
21284,253,4
21286,254,4
21288,255,4
21290,256,4
21292,257,4
21294,258,4
21296,259,4
21298,260,4
21300,261,4
21302,262,4
21304,17688,4
21306,17684,4
21308,17682,4
21310,17690,4
21312,17692,4
21314,17694,4
21316,17680,4
21318,17686,4
21320,215,4
21322,216,4
21324,217,4
21326,218,4
21328,219,4
21330,220,4
21332,221,4
21334,222,4
21335,None,4
21336,223,4
21338,224,4
21340,225,4
21342,226,4
21344,227,4
21346,228,4
21348,229,4
21350,230,4
21352,231,4
21354,232,4
21356,233,4
21358,234,4
21360,235,4
21362,236,4
21364,237,4
21366,238,4
21368,17648,4
21370,17650,4
21372,17652,4
21374,17654,4
21376,17656,4
21378,17658,4
21380,17660,4
21382,17662,4
21384,215,4
21386,216,4
21388,217,4
21390,218,4
21392,219,4
21394,220,4
21396,221,4
21398,222,4
21400,223,4
21402,224,4
21404,225,4
21406,226,4
21408,227,4
21410,228,4
21412,229,4
21414,230,4
21416,231,4
21418,232,4
21420,233,4
21422,234,4
21424,235,4
21426,236,4
21428,237,4
21430,238,4
21432,17648,4
21434,17650,4
21436,17652,4
21438,17654,4
21440,17656,4
21442,17658,4
21444,17660,4
21446,17662,4
21450,247,4
21470,439,3
21471,None,3
21472,12056,3
21473,None,3
21474,12066,3
21475,None,3
21476,434,3
21477,None,3
21478,12052,3
21479,None,3
21480,12054,3
21481,None,3
21482,None,3
21483,None,3
21484,12274,3
21485,None,3
21486,520,3
21487,None,3
21488,None,3
21489,None,3
21491,1244,3
21492,None,3
21493,1317,3
21494,None,3
21496,1333,3
21497,None,3
21498,1403,3
21499,None,3
21500,2603,3
21501,None,3
21504,524,3
21505,None,3
21506,3653,3
21507,None,3
21508,3663,3
21509,None,3
21510,3242,3
21511,None,3
21512,447,3
21513,None,3
21521,2579,3
21522,None,3
21523,2583,3
21524,None,3
21525,2587,3
21526,None,3
21527,1986,3
21528,None,3
21529,4013,3
21530,None,3
21532,3907,3
21534,1547,3
21535,None,3
21536,3937,3
21537,None,3
21538,3977,3
21539,None,3
21540,12709,3
21541,None,3
21542,10629,3
21543,None,3
21545,486,3
21546,None,3
21547,487,3
21548,None,3
21549,488,3
21550,None,3
21551,491,3
21552,None,3
21553,492,3
21554,None,3
21555,493,3
21556,None,3
21557,496,3
21558,None,3
21559,497,3
21560,None,3
21561,498,3
21562,None,3
21628,672,4
21629,None,4
21638,15508,2
21639,None,2
21640,15510,2
21641,None,2
21740,238,4
21816,1195,5
21817,1195,5
21818,1195,5
21819,1195,5
21841,483,3
21855,None,1
21856,None,1
21857,None,1
21858,None,1
21867,None,1
21888,None,2
21889,None,2
21890,None,2
21894,201,4
21896,193,4
21898,185,4
21900,17668,4
21902,199,4
21904,191,4
21906,183,4
21908,17670,4
21910,195,4
21912,187,4
21914,179,4
21916,17672,4
21918,200,4
21920,17674,4
21922,192,4
21924,184,4
21926,196,4
21928,188,4
21931,180,4
21933,17676,4
21935,198,4
21937,190,4
21939,182,4
21941,17678,4
22107,None,4
22108,None,4
22109,None,4
22110,None,4
22111,None,4
22112,None,4
22113,None,4
22114,None,4
22115,None,4
22116,None,4
22117,None,4
22118,None,4
22119,None,4
22120,None,4
22121,None,4
22122,None,4
22123,None,4
22124,None,4
22125,None,4
22126,None,4
22127,None,4
22128,None,4
22129,None,4
22130,None,4
22131,None,4
22133,None,4
22134,None,4
22135,None,4
22136,None,4
22137,None,4
22175,None,1
22177,None,1
22227,None,1
22228,None,1
22229,16278,2
22230,None,2
22291,12274,2
22292,None,2
22428,643,2
22429,None,2
22430,645,2
22431,None,2
22436,640,2
22437,None,2
22440,644,2
22441,None,2
22442,24700,2
22443,None,2
22444,24702,2
22445,None,2
22446,16227,2
22447,None,2
22448,24696,2
22449,None,2
22452,16236,2
22453,None,2
22456,16242,2
22457,None,2
22460,16240,2
22461,None,2
22464,16238,2
22465,None,2
22466,16229,2
22467,None,2
22468,16231,2
22469,None,2
22470,24698,2
22471,None,2
22474,16233,2
22475,None,2
22542,None,1
22544,17476,2
22545,None,2
22546,17480,2
22547,None,2
22548,17478,2
22549,None,2
22553,None,1
22555,None,1
22557,None,1
22559,None,2
22564,10629,4
22565,499,4
22566,1875,4
22567,501,4
22568,13320,4
22569,503,4
22576,None,1
22611,22542,1
22613,22542,3
22615,22542,3
22619,22576,1
22621,22576,3
22623,22576,3
22765,None,1
22778,None,1
22818,11023,1
22819,11023,1
22834,11023,1
22835,11023,1
22836,11023,1
22837,11023,1
22875,10998,3
22876,None,3
22877,10998,3
22878,None,3
22879,11267,3
22880,None,3
22881,11257,3
22882,None,3
22883,11247,3
22884,None,3
22887,523,3
22888,None,3
22889,3528,3
22890,None,3
22891,3538,3
22892,None,3
22893,None,3
22894,None,3
22895,1973,3
22896,None,3
22897,2003,3
22898,None,3
22899,562,3
22900,None,3
22901,563,3
22902,None,3
22903,564,3
22904,None,3
22905,566,3
22906,None,3
22907,569,3
22908,None,3
22909,568,3
22910,None,3
22911,571,3
22912,None,3
22913,575,3
22914,None,3
22915,573,3
22916,None,3
22917,None,3
22918,None,3
22919,9944,3
22920,None,3
22923,483,3
22925,1963,3
22926,None,3
22927,None,3
22928,None,3
22929,1977,3
22930,None,3
22931,37543,3
22932,None,3
22933,2108,3
22934,None,3
22935,None,3
22936,None,3
22937,2103,3
22938,None,3
22939,None,3
22940,None,3
22941,None,3
22942,None,3
22943,None,3
22944,None,3
22945,1968,3
22946,None,3
22947,11355,3
22948,None,3
22949,11357,3
22950,None,3
22951,None,3
22952,None,3
22953,1539,3
22954,None,3
22961,222,4
22963,221,4
22965,220,4
22967,219,4
22969,218,4
22971,217,4
22973,216,4
22975,215,4
22977,230,4
22979,229,4
22981,228,4
22983,227,4
22985,226,4
22987,225,4
22989,224,4
22991,223,4
22993,238,4
22995,237,4
22997,236,4
22999,235,4
23001,234,4
23003,233,4
23005,232,4
23007,231,4
23009,222,4
23011,221,4
23013,220,4
23015,219,4
23017,218,4
23019,217,4
23021,216,4
23023,215,4
23025,230,4
23027,229,4
23029,228,4
23031,227,4
23033,226,4
23035,225,4
23037,224,4
23039,223,4
23041,237,4
23043,236,4
23045,235,4
23047,234,4
23049,233,4
23051,232,4
23053,231,4
23055,None,1
23057,None,1
23059,None,1
23061,None,1
23071,246,4
23072,None,4
23073,245,4
23075,244,4
23077,243,4
23079,242,4
23081,241,4
23083,240,4
23085,239,4
23089,254,4
23091,253,4
23093,252,4
23095,251,4
23097,250,4
23099,249,4
23101,248,4
23103,247,4
23105,262,4
23107,261,4
23109,260,4
23111,259,4
23113,258,4
23115,257,4
23117,256,4
23119,255,4
23414,None,3
23415,None,3
23416,11359,3
23417,None,3
23418,2046,3
23419,None,3
23523,None,1
23525,None,1
23527,None,1
23533,None,1
23559,None,1
23561,None,1
23563,None,1
23709,None,1
23711,None,1
23717,None,1
23719,None,1
23783,11293,3
23784,None,3
23785,11279,3
23786,None,3
23787,11295,3
23788,None,3
23789,11297,3
23790,None,3
23791,11293,3
23792,None,3
23793,11299,3
23794,None,3
23795,523,3
23796,None,3
23797,3528,3
23798,None,3
23799,3538,3
23800,None,3
23801,1185,3
23802,None,3
23803,2018,3
23804,None,3
23805,2020,3
23806,None,3
23807,3566,3
23808,None,3
23809,577,3
23810,None,3
23811,3576,3
23812,None,3
23813,1195,3
23814,None,3
23815,533,3
23816,None,3
23817,12265,3
23818,None,3
23819,12269,3
23820,None,3
23821,530,3
23822,None,3
23824,12257,3
23825,None,3
23829,12261,3
23830,None,3
23834,452,3
23835,None,3
23836,453,3
23837,None,3
23838,454,3
23839,None,3
23840,457,3
23841,None,3
23842,458,3
23843,None,3
23844,459,3
23845,None,3
23846,462,3
23847,None,3
23848,463,3
23849,None,3
23850,464,3
23851,None,3
23852,529,3
23853,None,3
23854,12217,3
23855,None,3
23856,12225,3
23857,None,3
23864,1563,3
23865,None,3
23866,3953,3
23867,None,3
23868,3993,3
23869,None,3
23894,1246,3
23895,None,3
23896,1445,3
23897,None,3
23898,1353,3
23899,None,3
23900,None,3
23901,None,3
23902,2363,3
23903,None,3
23913,None,1
24283,None,1
24305,17482,2
24306,None,2
24343,None,2
24344,None,2
24345,None,2
24346,None,2
24347,None,2
24348,None,1
24395,None,1
24417,24395,2
24418,None,2
24427,23527,2
24428,None,2
24438,23533,2
24439,None,2
24443,11561,2
24444,None,2
24471,266,2
24472,None,2
24473,2516,2
24474,None,2
24475,2514,2
24476,None,2
24477,266,2
24478,2516,2
24479,2514,2
24485,None,2
24486,20308,2
24487,None,2
24488,21867,2
24489,None,2
24490,20306,2
24491,None,2
24492,20307,2
24493,20306,2
24494,20308,2
24495,210,2
24496,None,2
24497,213,2
24498,None,2
24499,211,2
24500,None,2
24501,210,2
24502,None,2
24503,213,2
24504,None,2
24505,212,2
24506,None,2
24507,206,2
24508,None,2
24509,207,2
24510,None,2
24511,208,2
24512,None,2
24513,209,2
24514,None,2
24515,208,2
24516,None,2
24517,207,2
24518,None,2
24519,2508,2
24520,None,2
24521,267,2
24522,None,2
24523,2506,2
24524,None,2
24525,2510,2
24526,None,2
24527,2506,2
24528,None,2
24529,267,2
24530,None,2
24531,205,2
24532,None,2
24533,203,2
24534,None,2
24535,202,2
24536,None,2
24537,205,2
24538,None,2
24539,202,2
24540,None,2
24541,203,2
24542,None,2
24543,None,2
24544,None,2
24569,None,1
24604,None,2
24605,None,2
24614,None,2
24615,None,2
24616,None,2
24617,None,2
24644,None,1
24669,None,2
24696,None,1
24698,None,1
24700,None,1
24702,None,1
25266,None,1
25540,25266,1
25541,None,1
25542,25266,1
25543,None,1
25561,None,1
25563,25561,2
25564,None,2
25565,25561,1
25567,None,1
25569,None,1
25571,None,1
25707,20138,1
25709,20138,1
25711,20138,1
25713,20138,1
25715,20138,2
25716,None,2
25736,None,1
25771,None,2
25772,None,2
25797,None,1
25812,25266,2
25813,None,2
25861,None,1
25888,None,1
25890,None,1
25892,None,1
25894,None,1
25896,None,1
25898,None,1
25900,None,1
25902,None,1
25906,None,1
25908,None,1
25910,None,1
25912,None,1
25914,None,1
25916,None,1
25918,None,1
25920,None,1
25924,None,1
25928,None,1
25930,None,1
25932,None,1
25934,None,1
25936,None,1
25948,None,1
25950,None,1
25952,None,1
25954,None,1
25956,None,1
25968,None,1
25970,None,1
25972,None,1
25974,None,1
25976,None,1
25978,None,1
25980,None,1
25996,None,1
25998,None,1
26000,None,1
26002,None,1
26004,None,1
26006,None,1
26008,None,1
26016,None,1
26018,None,1
26020,None,1
26022,None,1
26024,None,1
26026,None,1
26028,None,1
26030,None,1
26036,None,1
26038,None,1
26040,None,1
26042,None,1
26044,None,1
26046,None,1
26048,None,1
26056,None,1
26058,None,1
26060,None,1
26062,None,1
26064,None,1
26066,None,1
26068,None,1
26070,None,1
26072,None,1
26076,None,1
26078,None,1
26080,None,1
26082,None,1
26084,None,1
26086,None,1
26088,None,1
26090,None,1
26096,None,1
26100,None,1
26102,None,1
26104,None,1
26106,None,1
26108,None,1
26110,None,1
26112,None,1
26286,25736,2
26287,None,2
26288,25888,2
26289,None,2
26290,25890,2
26291,None,2
26292,25892,2
26293,None,2
26294,25896,2
26295,None,2
26296,25898,2
26297,None,2
26298,25900,2
26299,None,2
26300,25902,2
26301,None,2
26302,25894,2
26303,None,2
26304,26072,2
26305,None,2
26306,26056,2
26307,None,2
26308,26062,2
26309,None,2
26310,26058,2
26311,None,2
26312,26070,2
26313,None,2
26314,26064,2
26315,None,2
26318,26060,2
26319,None,2
26320,26066,2
26321,None,2
26322,26068,2
26323,None,2
26324,25908,2
26325,None,2
26326,25916,2
26327,None,2
26328,25918,2
26329,None,2
26330,25910,2
26331,None,2
26332,25912,2
26333,None,2
26334,25914,2
26335,None,2
26336,None,2
26337,None,2
26338,25920,2
26339,None,2
26340,25924,2
26341,None,2
26342,25930,2
26343,None,2
26344,25928,2
26345,None,2
26346,25932,2
26347,None,2
26348,25934,2
26349,None,2
26350,25936,2
26351,None,2
26352,26106,2
26353,None,2
26354,26110,2
26355,None,2
26356,26112,2
26357,None,2
26358,26102,2
26359,None,2
26360,26108,2
26361,None,2
26362,26104,2
26363,None,2
26364,26100,2
26365,None,2
26366,26096,2
26367,None,2
26368,25950,2
26369,None,2
26370,25956,2
26371,None,2
26372,25952,2
26373,None,2
26374,25948,2
26375,None,2
26376,25954,2
26377,None,2
26378,25968,2
26379,None,2
26380,25978,2
26381,None,2
26382,25980,2
26383,None,2
26384,25976,2
26385,None,2
26386,25970,2
26387,None,2
26388,25972,2
26389,None,2
26390,25974,2
26391,None,2
26392,25996,2
26393,None,2
26394,26006,2
26395,None,2
26396,26008,2
26397,None,2
26398,26004,2
26399,None,2
26400,25998,2
26401,None,2
26402,26000,2
26403,None,2
26404,26002,2
26405,None,2
26406,26026,2
26407,None,2
26408,26018,2
26409,None,2
26410,26024,2
26411,None,2
26412,26028,2
26413,None,2
26414,26020,2
26415,None,2
26416,26016,2
26417,None,2
26418,26022,2
26419,None,2
26420,26030,2
26421,None,2
26422,26036,2
26423,None,2
26424,26048,2
26425,None,2
26426,26044,2
26427,None,2
26428,26038,2
26429,None,2
26430,26046,2
26431,None,2
26432,26040,2
26433,None,2
26434,26042,2
26435,None,2
26436,26076,2
26437,None,2
26438,26078,2
26439,None,2
26440,26080,2
26441,None,2
26442,26082,2
26443,None,2
26444,25906,2
26445,None,2
26446,26090,2
26447,None,2
26448,26088,2
26449,None,2
26450,26084,2
26451,None,2
26452,26086,2
26453,None,2
26607,None,1
26840,638,4
26842,639,4
26843,None,4
26888,12200,2
26889,None,2
26890,12199,2
26891,None,2
26892,12198,2
26893,None,2
26912,11355,2
26913,11357,2
26914,11359,2
26915,None,2
26916,None,2
26917,None,2
26928,None,2
26929,None,1
26931,26929,2
26932,None,2
26963,None,2
26967,None,2
27021,None,1
27023,27021,2
27024,None,2
27064,None,1
27066,31067,2
27067,None,2
27068,None,1
27313,2514,4
27315,2514,4
27317,2514,4
27319,2512,4
27321,2512,4
27323,2512,4
27325,2516,4
27327,2516,4
27329,2516,4
27331,266,4
27333,266,4
27335,266,4
27337,2506,4
27339,2506,4
27341,2506,4
27343,267,4
27345,267,4
27347,267,4
27349,2510,4
27351,2510,4
27353,210,4
27355,2510,4
27357,2508,4
27359,2508,4
27361,210,4
27363,2508,4
27365,210,4
27367,211,4
27369,211,4
27371,211,4
27373,202,4
27375,213,4
27377,202,4
27379,213,4
27381,213,4
27383,212,4
27385,212,4
27387,212,4
27389,202,4
27391,203,4
27393,21867,4
27395,203,4
27397,21867,4
27399,203,4
27401,21867,4
27403,20308,4
27405,20308,4
27407,20308,4
27409,204,4
27411,20307,4
27413,20307,4
27415,20307,4
27417,20306,4
27419,20306,4
27421,20306,4
27423,204,4
27425,204,4
27427,205,4
27429,205,4
27431,205,4
27433,207,4
27435,207,4
27437,207,4
27439,209,4
27441,209,4
27443,209,4
27445,208,4
27447,208,4
27449,208,4
27451,206,4
27453,206,4
27455,206,4
27457,None,4
27459,1828,4
27461,None,4
27463,None,4
27465,1826,4
27467,None,4
27469,None,4
27471,1832,4
27473,None,4
27475,None,4
27477,1830,4
27479,None,4
27481,None,4
27483,1820,4
27485,None,4
27487,None,4
27489,1818,4
27491,None,4
27493,None,4
27495,1824,4
27497,None,4
27499,None,4
27501,1822,4
27503,None,4
27505,None,4
27507,269,4
27509,None,4
27511,None,4
27513,1810,4
27515,None,4
27517,None,4
27519,1816,4
27521,None,4
27523,None,4
27525,1814,4
27527,None,4
27530,12235,4
27532,12235,4
27533,16213,4
27535,16213,4
27536,12236,4
27538,12236,4
27539,16214,4
27540,16214,4
27542,17402,4
27544,17402,4
27545,16692,4
27547,16692,4
27548,17406,4
27550,17406,4
27551,16694,4
27553,16694,4
27554,17770,4
27556,17770,4
27557,16689,4
27559,16689,4
27560,17773,4
27562,17773,4
27563,17181,4
27565,17181,4
27567,17182,4
27569,17182,4
27570,17178,4
27573,17178,4
27574,17174,4
27576,17174,4
27577,17175,4
27579,17175,4
27580,17176,4
27582,17176,4
27583,17177,4
27585,17177,4
27589,20059,4
27591,20059,4
27592,20060,4
27594,20060,4
27595,20061,4
27597,20061,4
27598,20062,4
27600,20062,4
27601,20063,4
27603,20063,4
27604,20064,4
27606,20064,4
27607,20065,4
27609,20065,4
27610,20066,4
27612,20066,4
27613,17403,4
27615,17403,4
27616,16691,4
27618,16691,4
27619,17404,4
27621,17404,4
27622,16690,4
27624,16690,4
27625,17168,4
27627,17168,4
27628,17407,4
27630,17407,4
27631,17167,4
27633,17167,4
27634,17408,4
27636,17408,4
27638,16696,4
27640,16696,4
27641,16697,4
27643,16697,4
27644,16688,4
27646,16688,4
27647,17771,4
27649,17771,4
27650,16631,4
27652,16631,4
27653,17772,4
27655,17772,4
27672,None,1
27677,None,4
27680,None,4
27681,None,4
27682,None,4
27684,None,4
27685,None,4
27688,None,4
27689,None,4
27690,None,4
27694,None,4
27695,None,4
27696,None,4
27697,None,4
27698,None,4
27699,None,4
27703,None,4
27704,None,4
27705,None,4
27706,None,4
27707,None,4
27708,None,4
27712,None,4
27713,None,4
27714,None,4
27766,16694,4
27767,17406,4
27768,17168,4
27769,17407,4
27770,17167,4
27771,17408,4
27772,16694,4
27773,17406,4
27774,17168,4
27775,17407,4
27776,17167,4
27777,17408,4
27778,17180,4
27779,17180,4
27780,12235,4
27781,None,4
27782,20059,4
27783,None,4
27784,20060,4
27785,None,4
27786,12235,4
27787,None,4
27788,20059,4
27789,None,4
27790,20060,4
27791,None,4
27807,None,4
27808,None,4
27809,None,4
27810,None,4
27811,None,4
27812,None,4
27813,None,4
27814,None,4
27815,None,4
27816,None,4
27817,None,4
27818,None,4
27819,None,4
27820,None,4
27821,None,4
27822,None,4
27823,None,4
27824,None,4
27825,None,4
27826,None,4
27827,None,4
27828,None,4
27829,None,4
27830,None,4
27831,None,4
27832,None,4
27833,None,4
27834,None,4
27835,None,4
27836,None,4
27837,None,4
27838,None,4
27839,None,4
27840,None,4
27841,None,4
27842,None,4
27843,None,4
27844,None,4
27845,None,4
27846,None,4
27847,None,4
27848,None,4
27849,None,4
27850,None,4
27851,None,4
27852,None,4
27853,None,4
27854,None,4
27855,27672,4
27856,27672,4
27857,27672,4
27858,27672,4
27859,None,4
27860,None,4
27861,None,4
27862,None,4
27863,None,4
27864,None,4
27865,None,4
27866,None,4
27867,None,4
27868,None,4
27869,None,4
27870,None,4
27871,None,4
27872,None,4
27873,None,4
27874,None,4
27875,None,4
27876,None,4
27877,None,4
27878,None,4
27904,None,1
27914,None,1
27924,None,1
27930,None,1
27932,None,1
27934,None,1
27944,None,4
27945,None,4
27946,None,4
27947,None,4
27948,None,4
27949,None,4
27951,None,1
28197,23523,2
28198,None,2
28199,22765,2
28200,None,2
28201,23711,2
28202,None,2
28203,23719,2
28204,None,2
28205,23709,2
28206,None,2
28207,23717,2
28208,None,2
28209,23559,2
28210,None,2
28211,23561,2
28212,None,2
28213,23525,2
28214,None,2
28215,23563,2
28216,None,2
28262,2203,4
28263,None,4
28264,2203,4
28265,None,4
28266,2476,4
28267,None,4
28268,2476,4
28269,None,4
28270,2183,4
28271,None,4
28272,2183,4
28273,None,4
28274,2454,4
28275,None,4
28276,2454,4
28277,None,4
28278,2464,4
28279,None,4
28280,2464,4
28281,None,4
28282,2173,4
28283,None,4
28284,2173,4
28285,None,4
28286,2444,4
28287,None,4
28288,2444,4
28289,None,4
28290,2193,4
28291,None,4
28292,2193,4
28293,None,4
28294,15510,4
28295,None,4
28296,15510,4
28297,None,4
28298,15508,4
28299,None,4
28300,15508,4
28301,None,4
28302,2486,4
28303,None,4
28304,2486,4
28305,None,4
28306,1201,4
28307,None,4
28308,1201,4
28309,None,4
28324,194,4
28325,None,4
28326,186,4
28327,None,4
28328,178,4
28329,None,4
28330,17664,4
28331,None,4
28332,197,4
28333,None,4
28334,189,4
28335,None,4
28336,181,4
28337,None,4
28338,17666,4
28339,None,4
28369,None,2
28375,20138,4
28376,None,4
28377,20138,4
28378,None,4
28379,20138,4
28380,None,4
28381,20138,4
28382,None,4
28383,20138,4
28384,None,4
28511,10629,4
28512,None,4
28514,526,4
28515,None,4
28516,3242,4
28517,None,4
28518,447,4
28519,None,4
28520,1304,4
28521,None,4
28522,11301,4
28523,None,4
28524,11303,4
28525,None,4
28526,11305,4
28527,None,4
28528,11277,4
28529,None,4
28530,1195,4
28531,None,4
28532,1445,4
28533,None,4
28534,11267,4
28535,None,4
28536,11247,4
28537,None,4
28538,11227,4
28539,None,4
28540,11217,4
28541,None,4
28542,11257,4
28543,None,4
28544,3538,4
28545,3993,4
28546,None,4
28547,1284,4
28548,None,4
28549,3528,4
28550,3953,4
28551,None,4
28552,1264,4
28553,None,4
28554,1197,4
28555,None,4
28556,523,4
28557,1563,4
28558,None,4
28559,1294,4
28560,None,4
28561,3887,4
28562,None,4
28563,12274,4
28564,None,4
28565,20138,4
28566,None,4
28576,22542,2
28577,None,2
28578,22576,2
28579,None,2
28583,None,1
28584,None,1
28654,None,1
28659,642,2
28660,None,2
28661,641,2
28662,None,2
28665,639,2
28666,None,2
28710,638,2
28711,None,2
28729,1948,4
28730,None,4
28731,1957,4
28732,None,4
28733,1958,4
28734,None,4
28735,1955,4
28736,None,4
28737,1956,4
28738,None,4
28739,1539,4
28740,11563,4
28741,None,4
28742,377,4
28743,None,4
28744,3839,4
28745,None,4
28746,3829,4
28747,None,4
28748,12108,4
28749,None,4
28750,483,4
28751,None,4
28752,16278,4
28753,None,4
28754,17482,4
28755,None,4
28756,18639,4
28757,None,4
28758,17938,4
28759,None,4
28766,18588,4
28768,25797,4
28770,12200,4
28771,None,4
28772,12199,4
28773,None,4
28774,12198,4
28775,None,4
28776,1353,4
28777,None,4
28778,11293,4
28779,None,4
28780,11279,4
28781,None,4
28782,11295,4
28783,None,4
28784,11297,4
28785,None,4
28786,11299,4
28787,None,4
28788,25266,4
28789,None,4
28790,None,4
28791,None,4
28792,None,4
28793,None,4
28794,None,4
28795,None,4
28796,None,4
28797,None,4
28798,None,4
28799,None,4
28800,None,4
28801,None,4
28802,None,4
28803,None,4
28804,None,4
28805,None,4
28806,None,4
28807,None,4
28808,None,4
28809,None,4
28810,None,4
28811,None,4
28812,None,4
28813,None,4
28814,None,4
28815,None,4
28816,None,4
28817,None,4
28818,None,4
28819,None,4
28844,20185,2
28845,None,2
28846,20189,2
28847,None,2
28848,20187,2
28849,None,2
28850,20183,2
28851,None,2
28890,None,2
28891,None,2
28894,None,2
28895,None,2
29248,None,1
29336,631,4
29337,625,4
29338,None,4
29339,None,4
29340,620,4
29341,None,4
29344,634,4
29345,None,4
29616,17863,4
29618,17861,4
29620,17859,4
29622,17857,4
29964,None,14
29965,29964,14
29966,29964,14
29967,29964,14
29969,None,14
29970,29969,14
29971,29969,14
29972,29969,14
29974,None,14
29975,29974,14
29976,29974,14
29977,29974,14
29979,None,14
29980,29979,14
29981,29979,14
29982,29979,14
29984,None,14
